Date,Hour,Media,Media value concentration,Value,Concentration
23/05/2024,12:19:33,Z,3,z,2
23/05/2024,12:19:33,Z,3,z,4
23/05/2024,12:19:34,Z,3,z,4
23/05/2024,12:19:34,Z,3,z,5
23/05/2024,12:19:35,Z,3,z,4
23/05/2024,12:19:35,Z,3,z,3
23/05/2024,12:19:36,Z,3,z,2
23/05/2024,12:19:36,Z,3,z,3
23/05/2024,12:19:37,Z,3,z,4
23/05/2024,12:19:37,Z,3,z,3
23/05/2024,12:19:38,Z,3,z,3
23/05/2024,12:19:38,Z,3,z,4
23/05/2024,12:19:38,Z,3,z,3
23/05/2024,12:19:39,Z,3,z,3
23/05/2024,12:19:39,Z,3,z,4
23/05/2024,12:19:40,Z,3,z,4
23/05/2024,12:19:40,Z,3,z,4
23/05/2024,12:19:41,Z,3,z,4
23/05/2024,12:19:41,Z,4,z,4
23/05/2024,12:19:42,Z,3,z,3
23/05/2024,12:19:42,Z,3,z,2
23/05/2024,12:19:43,Z,3,z,2
23/05/2024,12:19:43,Z,3,z,2
23/05/2024,12:19:44,Z,3,z,4
23/05/2024,12:19:44,Z,3,z,5
23/05/2024,12:19:45,Z,4,z,4
23/05/2024,12:19:45,Z,4,z,3
23/05/2024,12:19:46,Z,3,z,3
23/05/2024,12:19:46,Z,3,z,3
23/05/2024,12:19:47,Z,3,z,2
23/05/2024,12:19:47,Z,3,z,1
23/05/2024,12:19:48,Z,3,z,2
23/05/2024,12:19:48,Z,3,z,3
23/05/2024,12:19:49,Z,3,z,3
23/05/2024,12:19:49,Z,3,z,3
23/05/2024,12:19:50,Z,3,z,3
23/05/2024,12:19:50,Z,3,z,3
23/05/2024,12:19:51,Z,3,z,4
23/05/2024,12:19:51,Z,3,z,4
23/05/2024,12:19:52,Z,3,z,4
23/05/2024,12:19:52,Z,3,z,4
23/05/2024,12:19:53,Z,3,z,3
23/05/2024,12:19:53,Z,3,z,3
23/05/2024,12:19:54,Z,3,z,4
23/05/2024,12:19:54,Z,4,z,4
23/05/2024,12:19:55,Z,4,z,4
23/05/2024,12:19:55,Z,4,z,4
23/05/2024,12:19:56,Z,4,z,5
23/05/2024,12:19:56,Z,4,z,4
23/05/2024,12:19:57,Z,4,z,3
23/05/2024,12:19:57,Z,4,z,3
23/05/2024,12:19:58,Z,4,z,4
23/05/2024,12:19:58,Z,4,z,4
23/05/2024,12:19:59,Z,4,z,4
23/05/2024,12:19:59,Z,4,z,5
23/05/2024,12:20:00,Z,4,z,5
23/05/2024,12:20:00,Z,4,z,4
23/05/2024,12:20:01,Z,4,z,4
23/05/2024,12:20:01,Z,4,z,4
23/05/2024,12:20:02,Z,4,z,4
23/05/2024,12:20:02,Z,4,z,4
23/05/2024,12:20:03,Z,4,z,4
23/05/2024,12:20:03,Z,4,z,4
23/05/2024,12:20:04,Z,4,z,4
23/05/2024,12:20:04,Z,4,z,4
23/05/2024,12:20:05,Z,4,z,4
23/05/2024,12:20:05,Z,4,z,4
23/05/2024,12:20:06,Z,4,z,4
23/05/2024,12:20:06,Z,4,z,4
23/05/2024,12:20:07,Z,4,z,4
23/05/2024,12:20:07,Z,4,z,3
23/05/2024,12:20:08,Z,4,z,5
23/05/2024,12:20:08,Z,4,z,4
23/05/2024,12:20:09,Z,4,z,3
23/05/2024,12:20:09,Z,4,z,1
23/05/2024,12:20:10,Z,4,z,3
23/05/2024,12:20:10,Z,4,z,5
23/05/2024,12:20:11,Z,4,z,5
23/05/2024,12:20:11,Z,4,z,4
23/05/2024,12:20:12,Z,4,z,4
23/05/2024,12:20:12,Z,4,z,4
23/05/2024,12:20:13,Z,4,z,4
23/05/2024,12:20:13,Z,4,z,4
23/05/2024,12:20:14,Z,4,z,5
23/05/2024,12:20:14,Z,4,z,5
23/05/2024,12:20:15,Z,4,z,4
23/05/2024,12:20:15,Z,4,z,4
23/05/2024,12:20:16,Z,4,z,4
23/05/2024,12:20:16,Z,4,z,4
23/05/2024,12:20:17,Z,4,z,4
23/05/2024,12:20:17,Z,4,z,4
23/05/2024,12:20:18,Z,4,z,4
23/05/2024,12:20:18,Z,4,z,4
23/05/2024,12:20:19,Z,4,z,4
23/05/2024,12:20:19,Z,4,z,4
23/05/2024,12:20:20,Z,4,z,4
23/05/2024,12:20:20,Z,4,z,4
23/05/2024,12:20:21,Z,4,z,3
23/05/2024,12:20:21,Z,4,z,3
23/05/2024,12:20:22,Z,4,z,3
23/05/2024,12:20:22,Z,4,z,4
23/05/2024,12:20:23,Z,4,z,5
23/05/2024,12:20:23,Z,4,z,5
23/05/2024,12:20:24,Z,4,z,4
